rule,results_min5_iters74.txt,results_min5_iters500.txt
NN --> railroad,6.26146e-05,6.25577e-05
NN --> railway,6.20417e-06,6.19853e-06
NN --> rain,0.000336688,0.000335916
NN --> rainbow,5.31472e-05,5.30989e-05
NN --> raincloud,2.81669e-10,2.81413e-10
NN --> raincoat,5.31472e-05,5.30989e-05
NN --> raindrop,2.47916e-05,2.4769e-05
NN --> raisin,6.26146e-05,6.25577e-05
NN --> rake,0.00012126,0.000121473
NN --> rally,2.81669e-10,2.81413e-10
NN --> rambler,2.47911e-05,2.47686e-05
NN --> ramp,6.20417e-06,6.19853e-06
NN --> ranch,1.53974e-05,1.53834e-05
NN --> range,2.81669e-10,2.81413e-10
NN --> rash,5.31472e-05,5.30989e-05
NN --> raspberry,1.53992e-05,1.53852e-05
NN --> rat,6.20417e-06,6.19853e-06
NN --> rate,2.47916e-05,2.4769e-05
NN --> rattle,0.000127537,0.000127406
NN --> rattlesnake,6.20417e-06,6.19853e-06
NN --> raven,6.20417e-06,6.19853e-06
NN --> ravioli,2.83125e-10,2.82855e-10
NN --> razor,0.000109979,0.000109879
NN --> reach,4.6913e-05,4.64993e-05
NN --> reaction,6.20417e-06,6.19853e-06
NN --> reason,8.15569e-05,8.14828e-05
NN --> reception,6.20417e-06,6.19853e-06
NN --> recharge,2.81669e-10,2.81413e-10
NN --> recipe,6.20417e-06,6.19853e-06
NN --> recital,9.10302e-05,9.09474e-05
NN --> recognition,6.20417e-06,6.19853e-06
NN --> record,0.000345848,0.000345713
NN --> recorder,0.000346907,0.000346591
NN --> rectangle,2.47916e-05,2.4769e-05
NN --> red,0.000577019,0.000584248
NN --> reel,3.42294e-05,3.41983e-05
NN --> refrigerator,0.000593331,0.000592792
NN --> register,2.47916e-05,2.4769e-05
NN --> rein,6.20417e-06,6.19853e-06
NN --> reindeer,0.000233176,0.000232964
NN --> relative,2.47916e-05,2.4769e-05
NN --> release,6.20417e-06,6.19853e-06
NN --> relish,6.20417e-06,6.19853e-06
NN --> remover,2.81669e-10,2.81413e-10
NN --> rendition,6.20417e-06,6.19853e-06
NN --> repair,2.47899e-05,2.47673e-05
NN --> repeat,3.42284e-05,3.41973e-05
NN --> report,6.20417e-06,6.19853e-06
NN --> request,6.20417e-06,6.19853e-06
NN --> respite,2.81669e-10,2.81413e-10
NN --> responsibility,6.20417e-06,6.19853e-06
NN --> rest,0.00104827,0.00104732
NN --> restaurant,0.000204744,0.000204558
NN --> result,6.20417e-06,6.19853e-06
NN --> rewind,3.95281e-05,3.94557e-05
NN --> rhino,2.47916e-05,2.4769e-05
NN --> rhinoceros,0.000100504,0.000100413
NN --> rhyme,7.20849e-05,7.20194e-05
NN --> ribbon,0.000470118,0.000469691
NN --> rice,0.000470118,0.000469691
NN --> rice_crispie,2.81669e-10,2.81413e-10
NN --> riddle,6.20417e-06,6.19853e-06
NN --> ride,0.0016856,0.00168289
NN --> ridinghood,6.20417e-06,6.19853e-06
NN --> rifle,1.53991e-05,1.53851e-05
NN --> right,0.00217191,0.002144
NN --> ring,0.000375705,0.000375411
NN --> ringmaster,6.20417e-06,6.19853e-06
NN --> rinse,8.04228e-05,7.91621e-05
NN --> riot,3.42294e-05,3.41983e-05
NN --> rip,4.83401e-05,4.82787e-05
NN --> river,0.000138406,0.00013828
NN --> riverboat,2.47916e-05,2.4769e-05
NN --> road,0.000754456,0.000753771
NN --> roam,6.20417e-06,6.19853e-06
NN --> roast,2.81812e-10,2.81553e-10
NN --> robe,3.42294e-05,3.41983e-05
NN --> robin,0.000283693,0.000283631
NN --> robot,3.42294e-05,3.41983e-05
NN --> rock,0.000194338,0.000193153
NN --> rock_a_bye,2.81917e-10,2.81661e-10
NN --> rocket,7.20849e-05,7.20194e-05
NN --> rod,5.31472e-05,5.30989e-05
NN --> rodeo,6.20417e-06,6.19853e-06
NN --> roll,0.000262005,0.000259171
NN --> roller,0.000109979,0.000109879
NN --> rollercoaster,2.47915e-05,2.47689e-05
NN --> rollerskate,2.47916e-05,2.4769e-05
NN --> roof,0.000716544,0.000715893
NN --> rooftop,6.20417e-06,6.19853e-06
NN --> room,0.00211929,0.00211736
NN --> rooster,0.000195267,0.000195089
NN --> root,6.26145e-05,6.25576e-05
NN --> rootbeer,2.81669e-10,2.81413e-10
NN --> rope,0.000220421,0.000220757
NN --> rose,2.47221e-05,2.4417e-05
NN --> rosebud,6.20417e-06,6.19853e-06
NN --> rosey,3.42294e-05,3.41983e-05
NN --> rouge,6.20411e-06,6.19847e-06
NN --> round,4.20721e-05,4.20743e-05
NN --> row,0.00027294,0.000272556
NN --> rowboat,6.20417e-06,6.19853e-06
NN --> rubbage,6.20417e-06,6.19853e-06
NN --> rubber,2.83272e-10,2.83026e-10
NN --> rudder,2.81669e-10,2.81413e-10
NN --> ruff,2.81769e-10,2.81513e-10
NN --> rug,0.000280563,0.000280308
NN --> rule,2.47916e-05,2.4769e-05
NN --> ruler,1.53992e-05,1.53852e-05
NN --> rummage,1.53992e-05,1.53852e-05
NN --> run,0.000450551,0.000451881
NN --> rush,2.83621e-10,2.83366e-10
NN --> sack,6.20417e-06,6.19853e-06
NN --> sacrament,2.81669e-10,2.81413e-10
NN --> saddle,6.26146e-05,6.25577e-05
NN --> sail,8.57677e-05,8.57293e-05
NN --> sailboat,0.000147883,0.000147748
NN --> sake,6.26146e-05,6.25577e-05
NN --> salad,0.000470118,0.000469691
NN --> salami,2.81669e-10,2.81413e-10
NN --> sale,0.000138406,0.000138281
NN --> salesman,6.20417e-06,6.19853e-06
NN --> salon,6.20417e-06,6.19853e-06
NN --> salt,0.000337429,0.000337122
NN --> same,0.000450648,0.000451193
NN --> sample,2.81669e-10,2.81413e-10
NN --> sand,0.000640721,0.000640138
NN --> sandal,1.53992e-05,1.53852e-05
NN --> sandbox,9.10302e-05,9.09474e-05
NN --> sandpaper,6.20417e-06,6.19853e-06
NN --> sandwich,0.00110514,0.00110414
NN --> sandy,2.82587e-10,2.82327e-10
NN --> satin,6.20417e-06,6.19853e-06
NN --> sauce,5.31472e-05,5.30989e-05
NN --> saucer,0.000195267,0.000195089
NN --> sausage,5.31472e-05,5.30989e-05
NN --> saver,6.20417e-06,6.19853e-06
NN --> saw,0.000707398,0.000706415
NN --> scab,1.53992e-05,1.53852e-05
NN --> scale,1.53992e-05,1.53852e-05
NN --> scallop,5.31472e-05,5.30989e-05
NN --> scar,0.00016639,0.000166229
NN --> scarecrow,2.47916e-05,2.4769e-05
NN --> scarf,3.42294e-05,3.41983e-05
NN --> schedule,3.42292e-05,3.41981e-05
NN --> school,0.00397183,0.00397073
NN --> schoolhouse,6.20417e-06,6.19853e-06
NN --> schoolyard,2.81669e-10,2.81413e-10
NN --> scissors,0.000331889,0.000334452
NN --> scoop,3.42285e-05,3.41975e-05
NN --> scoot,2.47605e-05,2.47384e-05
NN --> scooter,0.000119454,0.000119346
NN --> scootie,2.81669e-10,2.81413e-10
NN --> score,1.53991e-05,1.53852e-05
NN --> scorpion,6.20417e-06,6.19853e-06
NN --> scotch,0.000125401,0.000126067
NN --> scotty,2.81669e-10,2.81413e-10
NN --> scrap,6.20417e-06,6.19853e-06
NN --> scraper,2.81669e-10,2.81413e-10
NN --> scratch,0.000144159,0.000144406
NN --> scratcher,6.20417e-06,6.19853e-06
NN --> scream,3.13572e-05,3.12906e-05
NN --> screen,3.42294e-05,3.41983e-05
NN --> screw,0.000343258,0.000342261
NN --> screwdriver,6.26146e-05,6.25577e-05
NN --> sea,5.7924e-05,5.78344e-05
NN --> seafood,6.20417e-06,6.19853e-06
NN --> seagull,1.53992e-05,1.53852e-05
NN --> seahorse,6.26146e-05,6.25577e-05
NN --> seal,0.000308996,0.000308715
NN --> seashore,6.20417e-06,6.19853e-06
NN --> season,5.31472e-05,5.30989e-05
NN --> seat,0.00083028,0.000829526
NN --> seatbelt,1.53992e-05,1.53852e-05
NN --> sec,4.36841e-05,4.36444e-05
NN --> second,0.000352395,0.000352083
NN --> secret,0.000214221,0.000214026
NN --> secretary,6.20417e-06,6.19853e-06
NN --> security,2.81669e-10,2.81413e-10
NN --> seed,0.00012893,0.000128813
NN --> seesaw,0.000157359,0.000157216
NN --> selection,6.20417e-06,6.19853e-06
NN --> self,4.36842e-05,4.36445e-05
NN --> sense,4.36842e-05,4.36445e-05
NN --> sentence,2.47916e-05,2.4769e-05
NN --> sergeant,6.20413e-06,6.19849e-06
NN --> series,1.53992e-05,1.53852e-05
NN --> service,4.36842e-05,4.36445e-05
NN --> session,1.53992e-05,1.53852e-05
NN --> set,0.00023619,0.000235248
NN --> seven,0.000175822,0.000175731
NN --> seventeen,2.8753e-10,2.87348e-10
NN --> seventeenth,2.81669e-10,2.81413e-10
NN --> seventh,1.48822e-05,1.51081e-05
NN --> sewer,6.20417e-06,6.19853e-06
NN --> shade,4.36842e-05,4.36445e-05
NN --> shadow,0.000119455,0.000119346
NN --> shake,0.000150339,0.000149118
NN --> shaker,2.4453e-05,2.46087e-05
NN --> shame,1.53992e-05,1.53852e-05
NN --> shampoo,0.000177884,0.000177735
NN --> shape,0.000413608,0.00041239
NN --> share,9.27671e-05,9.25254e-05
NN --> shark,0.00025213,0.000251901
NN --> sharpener,1.53992e-05,1.53852e-05
NN --> shaver,1.53992e-05,1.53852e-05
NN --> shaving,6.20417e-06,6.19853e-06
NN --> she,0.00635807,0.00635451
NN --> shear,6.20417e-06,6.19853e-06
NN --> shed,6.20417e-06,6.19853e-06
NN --> sheep,2.82545e-10,2.82294e-10
NN --> sheet,2.47916e-05,2.4769e-05
NN --> shelf,0.000356384,0.000356061
NN --> shell,0.000176313,0.000176152
NN --> shepherd,1.53991e-05,1.53851e-05
NN --> sherbert,1.53992e-05,1.53852e-05
NN --> sherbet,6.20417e-06,6.19853e-06
NN --> sheriff,2.81669e-10,2.81413e-10
NN --> shift,2.8243e-10,2.82193e-10
NN --> shine,2.10889e-05,2.10636e-05
NN --> shiner,6.20417e-06,6.19853e-06
NN --> ship,0.000128929,0.000128811
NN --> shirt,0.00101036,0.00100944
NN --> shirtie,6.20417e-06,6.19853e-06
NN --> shit,1.5399e-05,1.5385e-05
NN --> shlubble,6.20417e-06,6.19853e-06
NN --> shoe,0.00249841,0.00249614
NN --> shoelace,4.36842e-05,4.36445e-05
NN --> shoey,6.20417e-06,6.19853e-06
NN --> shop,0.000107274,0.000108667
NN --> shore,6.20417e-06,6.19853e-06
NN --> short,1.09177e-05,1.09633e-05
NN --> shortsleever,6.20417e-06,6.19853e-06
NN --> shot,0.000157358,0.000157215
NN --> shoulder,9.10302e-05,9.09474e-05
NN --> shovel,0.00023131,0.000231142
NN --> show,0.000615805,0.000602606
NN --> shower,4.36842e-05,4.36445e-05
NN --> shred,6.20417e-06,6.19853e-06
NN --> shrimp,4.36842e-05,4.36445e-05
NN --> shrub,6.20417e-06,6.19853e-06
NN --> shutter,6.20417e-06,6.19853e-06
NN --> shuttle,2.47916e-05,2.4769e-05
NN --> sick,0.000329932,0.000329471
NN --> sickness,2.81669e-10,2.81413e-10
NN --> side,0.00158502,0.00158358
NN --> sidewalk,0.000166836,0.000166684
NN --> sifter,6.20417e-06,6.19853e-06
NN --> sigh,2.81669e-10,2.81413e-10
NN --> sight,6.20417e-06,6.19853e-06
NN --> sign,0.00014889,0.000148812
NN --> silk,2.81669e-10,2.81413e-10
NN --> silly,2.8283e-10,2.82576e-10
NN --> silo,4.36842e-05,4.36445e-05
NN --> silver,8.74185e-06,8.80254e-06
NN --> silverware,2.47916e-05,2.4769e-05
NN --> singer,6.20417e-06,6.19853e-06
NN --> sink,0.000365862,0.00036553
NN --> sip,3.42294e-05,3.41983e-05
NN --> sir,2.82245e-10,2.81989e-10
NN --> sis,6.13423e-05,6.10423e-05
NN --> sissie,2.81669e-10,2.81413e-10
NN --> sister,0.000754456,0.00075377
NN --> site,3.42294e-05,3.41983e-05
NN --> sitter,6.20417e-06,6.19853e-06
NN --> situation,6.20417e-06,6.19853e-06
NN --> six,0.00018769,0.000188162
NN --> sixpence,6.20417e-06,6.19853e-06
NN --> sixteenth,1.53992e-05,1.53852e-05
NN --> sixth,1.53992e-05,1.53852e-05
NN --> size,0.000214221,0.000214026
NN --> skate,3.42294e-05,3.41983e-05
NN --> skateboard,2.81669e-10,2.81413e-10
NN --> ski,7.52075e-06,7.51893e-06
NN --> skidder,1.53992e-05,1.53852e-05
NN --> skim,3.42294e-05,3.41983e-05
NN --> skin,0.000124953,0.000124953
NN --> skirt,0.00025213,0.000251901
NN --> skunk,6.26146e-05,6.25577e-05
NN --> sky,0.000498552,0.000498099
NN --> skyline,6.20417e-06,6.19853e-06
NN --> slack,7.20849e-05,7.20194e-05
NN --> slang,1.53992e-05,1.53852e-05
NN --> slant,2.81691e-10,2.81436e-10
NN --> slate,2.47916e-05,2.4769e-05
NN --> sled,5.31468e-05,5.30985e-05
NN --> sleep,0.00152489,0.00152622
NN --> sleepyhead,6.20417e-06,6.19853e-06
NN --> sleepyheady,6.20417e-06,6.19853e-06
NN --> sleeve,0.000138406,0.000138281
NN --> sleigh,3.42294e-05,3.41983e-05
NN --> slice,3.42294e-05,3.41982e-05
NN --> slick,6.20417e-06,6.19853e-06
NN --> slide,0.000526925,0.000526526
NN --> slinky,1.53992e-05,1.53852e-05
NN --> slip,5.19343e-05,5.1961e-05
NN --> slipper,0.000451163,0.000450753
NN --> slit,6.20417e-06,6.19853e-06
NN --> sliver,6.20417e-06,6.19853e-06
NN --> slob,6.20417e-06,6.19853e-06
NN --> slot,6.20417e-06,6.19853e-06
NN --> slush,6.20417e-06,6.19853e-06
NN --> smartie,6.20417e-06,6.19853e-06
NN --> smell,0.00023766,0.000236904
NN --> smile,0.000117074,0.000117339
NN --> smiler,2.81987e-10,2.81737e-10
NN --> smoke,0.000227553,0.000227645
NN --> smokestack,1.53992e-05,1.53852e-05
NN --> smoothie,2.81669e-10,2.81413e-10
NN --> snack,0.000261608,0.00026137
NN --> snail,0.000109979,0.000109879
NN --> snake,0.000517508,0.000517037
NN --> snap,0.000210231,0.000210756
NN --> snapper,6.20417e-06,6.19853e-06
NN --> snarl,7.20849e-05,7.20193e-05
NN --> sneak,1.03442e-05,1.039e-05
NN --> sneaker,0.000290041,0.000289777
NN --> sneeze,4.00125e-05,4.00046e-05
NN --> sneezie,6.20417e-06,6.19853e-06
NN --> sniffle,6.20417e-06,6.19853e-06
NN --> snooze,6.20417e-06,6.19853e-06
NN --> snort,1.53991e-05,1.53851e-05
NN --> snow,0.000481036,0.000480576
NN --> snowball,6.20417e-06,6.19853e-06
NN --> snowman,0.000394295,0.000393937
NN --> snowmen,1.99227e-05,1.99898e-05
NN --> snowsuit,2.47916e-05,2.4769e-05
NN --> snuggle,6.20417e-06,6.19853e-06
NN --> soakie,2.47915e-05,2.47689e-05
NN --> soap,0.000170826,0.000170094
NN --> soccer,2.47916e-05,2.4769e-05
NN --> sock,0.00121888,0.00121777
NN --> sockie,1.53991e-05,1.53851e-05
NN --> soda,0.000147883,0.000147748
NN --> sofa,5.31472e-05,5.30989e-05
NN --> softball,6.20417e-06,6.19853e-06
NN --> soldier,0.00018579,0.000185621
NN --> solo,6.20417e-06,6.19853e-06
NN --> some,0.00379611,0.00379963
NN --> somebody,0.00115253,0.00115148
NN --> someday,3.2436e-10,3.20597e-10
NN --> somem,2.81669e-10,2.81413e-10
NN --> someone,0.000545941,0.000545445
NN --> someplace,2.68609e-05,2.69411e-05
NN --> somersault,0.000109979,0.000109879
NN --> something,0.00619484,0.00618921
NN --> somewhere,0.000394539,0.00039591
NN --> son,0.000119454,0.000119346
NN --> song,0.00133261,0.0013314
NN --> sophomore,6.20417e-06,6.19853e-06
NN --> sorcerer,3.42294e-05,3.41983e-05
NN --> sore,3.89458e-05,3.87979e-05
NN --> sort,0.000276321,0.000276313
NN --> soul,1.53992e-05,1.53852e-05
NN --> sound,0.000853652,0.000852569
NN --> soup,0.00078289,0.000782179
NN --> south,2.8274e-10,2.82478e-10
NN --> souvenir,1.53992e-05,1.53852e-05
NN --> space,0.000384818,0.000384468
NN --> spaceship,2.47916e-05,2.4769e-05
NN --> spaghetti,0.00021222,0.000211444
NN --> span,1.53992e-05,1.53852e-05
NN --> spaniel,6.20417e-06,6.19853e-06
NN --> spanking,6.20417e-06,6.19853e-06
NN --> spare,1.53986e-05,1.53846e-05
NN --> spark,2.47916e-05,2.4769e-05
NN --> sparkler,6.20417e-06,6.19853e-06
NN --> sparrow,6.20417e-06,6.19853e-06
NN --> speaker,6.20417e-06,6.19853e-06
NN --> spear,8.15569e-05,8.14828e-05
NN --> special,2.32122e-05,2.35106e-05
NN --> speech,1.53992e-05,1.53852e-05
NN --> spice,1.53992e-05,1.53852e-05
NN --> spider,0.000185789,0.000185621
NN --> spigot,3.42294e-05,3.41983e-05
NN --> spike,7.08342e-06,7.07658e-06
NN --> spill,0.000191364,0.000191653
NN --> spin,8.25347e-05,8.25155e-05
NN --> spinach,8.15569e-05,8.14828e-05
NN --> spine,6.20417e-06,6.19853e-06
NN --> spit,6.03582e-05,6.01873e-05
NN --> spitter,2.81669e-10,2.81413e-10
NN --> splash,7.20173e-05,7.19237e-05
NN --> splasher,2.81669e-10,2.81413e-10
NN --> splinter,0.000451163,0.000450753
NN --> split,5.58857e-05,5.57084e-05
NN --> spoke,1.53882e-05,1.5375e-05
NN --> sponge,7.20849e-05,7.20194e-05
NN --> spoon,0.00141792,0.00141663
NN --> spoonful,2.47916e-05,2.4769e-05
NN --> sport,7.20849e-05,7.20194e-05
NN --> spot,0.000323591,0.000323259
NN --> spout,6.20417e-06,6.19853e-06
NN --> spray,4.6398e-05,4.6383e-05
NN --> spring,2.8451e-10,2.84274e-10
NN --> sprinkler,8.15569e-05,8.14828e-05
NN --> spyglass,6.20417e-06,6.19853e-06
NN --> squabble,6.20417e-06,6.19853e-06
NN --> square,0.000451162,0.000450752
NN --> squash,4.28703e-05,4.30669e-05
NN --> squeak,0.000249933,0.000249906
NN --> squeaker,4.36842e-05,4.36445e-05
NN --> squeal,6.20417e-06,6.19853e-06
NN --> squealer,2.81669e-10,2.81413e-10
NN --> squeeze,0.00011183,0.00011163
NN --> squeezer,6.20417e-06,6.19853e-06
NN --> squirmer,6.20417e-06,6.19853e-06
NN --> squirrel,0.000299518,0.000299246
NN --> squirt,1.26373e-05,1.26187e-05
NN --> stack,2.41794e-05,2.40588e-05
NN --> stage,5.31472e-05,5.30989e-05
NN --> stain,9.45792e-06,9.42506e-06
NN --> stair,2.47916e-05,2.4769e-05
NN --> stalk,2.47916e-05,2.4769e-05
NN --> stall,0.000100504,0.000100413
NN --> stamp,0.000100504,0.000100413
NN --> stand,0.000590687,0.000592827
NN --> stander,2.81669e-10,2.81413e-10
NN --> stapler,6.20417e-06,6.19853e-06
NN --> star,0.00037534,0.000374999
NN --> starfish,1.53992e-05,1.53852e-05
NN --> start,0.000441308,0.000474152
NN --> starter,2.81669e-10,2.81413e-10
NN --> state,7.20849e-05,7.20194e-05
NN --> statement,2.47916e-05,2.4769e-05
NN --> station,0.000184177,0.000182604
NN --> statue,2.47916e-05,2.4769e-05
NN --> steak,0.000327951,0.000327653
NN --> steam,2.84557e-10,2.84337e-10
NN --> steamroller,6.20417e-06,6.19853e-06
NN --> steeple,1.53992e-05,1.53852e-05
NN --> stem,6.26146e-05,6.25577e-05
NN --> step,0.000358404,0.000358686
NN --> stereo,6.20417e-06,6.19853e-06
NN --> stethoscope,0.000109979,0.000109879
NN --> stew,2.47916e-05,2.4769e-05
NN --> stewardess,3.42294e-05,3.41983e-05
NN --> stick,0.000885936,0.00088602
NN --> sticker,0.000157359,0.000157216
NN --> sticky,9.92584e-05,9.91819e-05
NN --> stile,6.20417e-06,6.19853e-06
NN --> stilt,1.53992e-05,1.53852e-05
NN --> stitch,6.26146e-05,6.25577e-05
NN --> stock,1.50739e-05,1.50807e-05
NN --> stocking,1.53992e-05,1.53852e-05
NN --> stole,6.4816e-06,6.49591e-06
NN --> stomach,7.20849e-05,7.20194e-05
NN --> stomachache,6.20417e-06,6.19853e-06
NN --> stone,9.49326e-05,9.48421e-05
NN --> stool,0.000602809,0.000602261
NN --> stop,0.000443491,0.000448706
NN --> store,0.0015378,0.00153633
NN --> storm,1.53992e-05,1.53852e-05
NN --> story,0.0026311,0.00262871
NN --> stove,0.000688111,0.000687485
NN --> strand,6.20417e-06,6.19853e-06
NN --> stranger,2.81669e-10,2.81413e-10
NN --> strap,2.17154e-05,2.1825e-05
NN --> straw,3.42294e-05,3.41983e-05
NN --> strawberry,0.000159849,0.000159924
NN --> streamer,1.53992e-05,1.53852e-05
NN --> street,0.000815553,0.000815851
NN --> strength,1.53992e-05,1.53852e-05
NN --> stress,1.53991e-05,1.53851e-05
NN --> strike,6.20417e-06,6.19853e-06
NN --> string,4.36842e-05,4.36445e-05
NN --> strip,3.39343e-05,3.39037e-05
NN --> stripe,0.000195267,0.000195089
NN --> striptease,2.81669e-10,2.81413e-10
NN --> stroller,0.000119455,0.000119346
NN --> stub,1.53992e-05,1.53852e-05
NN --> stubborn,2.52105e-05,2.50552e-05
NN --> student,5.31472e-05,5.30989e-05
NN --> study,0.000130773,0.000130576
NN --> stuff,0.000606802,0.000611326
NN --> stump,6.20417e-06,6.19853e-06
NN --> style,3.42294e-05,3.41983e-05
NN --> stylus,6.20417e-06,6.19853e-06
NN --> subject,3.44982e-06,3.42707e-06
NN --> submarine,3.42294e-05,3.41983e-05
NN --> substance,6.20417e-06,6.19853e-06
NN --> subway,7.20849e-05,7.20194e-05
NN --> suck,2.79411e-05,2.76635e-05
NN --> sucker,6.20417e-06,6.19853e-06
NN --> sud,6.20417e-06,6.19853e-06
NN --> sudden,2.4791e-05,2.47684e-05
NN --> sugar,0.000722846,0.000722094
NN --> sugarbabie,1.53992e-05,1.53852e-05
NN --> suicide,6.20417e-06,6.19853e-06
NN --> suit,0.000223698,0.000223495
NN --> suitcase,0.000176313,0.000176152
NN --> summary,6.20417e-06,6.19853e-06
NN --> summer,0.000509752,0.000509912
NN --> summertime,6.20417e-06,6.19853e-06
NN --> sun,0.00046064,0.000460222
NN --> sunbath,6.20417e-06,6.19853e-06
NN --> sunburn,6.2614e-05,6.25571e-05
NN --> sundae,6.20417e-06,6.19853e-06
NN --> sunflower,6.20417e-06,6.19853e-06
NN --> sunroof,6.20417e-06,6.19853e-06
NN --> sunset,6.20417e-06,6.19853e-06
NN --> sunshine,1.53992e-05,1.53852e-05
NN --> sunsuit,2.47916e-05,2.4769e-05
NN --> suntan,6.20417e-06,6.19853e-06
NN --> supermarket,6.20417e-06,6.19853e-06
NN --> supper,0.00154113,0.00153973
NN --> suppertime,3.42294e-05,3.41983e-05
NN --> supply,1.53992e-05,1.53852e-05
NN --> support,6.20417e-06,6.19853e-06
NN --> surface,6.20417e-06,6.19853e-06
NN --> surprise,0.000154336,0.000153829
NN --> survey,6.20417e-06,6.19853e-06
NN --> suspender,3.42294e-05,3.41983e-05
NN --> swan,7.20849e-05,7.20194e-05
NN --> swarm,2.81669e-10,2.81413e-10
NN --> sweat,1.41273e-05,1.40987e-05
NN --> sweater,0.000394296,0.000393937
NN --> sweatshirt,7.20849e-05,7.20194e-05
NN --> sweaty,6.20417e-06,6.19853e-06
NN --> sweep,1.47646e-05,1.46205e-05
NN --> sweeper,1.53992e-05,1.53852e-05
NN --> sweet,3.58182e-05,3.58587e-05
NN --> sweetheart,2.81951e-10,2.81694e-10
NN --> sweetie,8.98622e-05,0.0001041
NN --> sweetness,2.81669e-10,2.81413e-10
NN --> swig,6.20417e-06,6.19853e-06
NN --> swim,0.000378006,0.000377921
NN --> swimmer,6.20417e-06,6.19853e-06
NN --> swing,0.00072225,0.000721816
NN --> swingset,6.20417e-06,6.19853e-06
NN --> switch,4.3684e-05,4.36443e-05
NN --> sword,4.36842e-05,4.36445e-05
NN --> swordfish,3.42294e-05,3.41983e-05
NN --> syllable,1.53992e-05,1.53852e-05
